,date,emd_nm_2term,emd_nm,clustered,em_g_interpolated,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,area_km2,Deri_resd_density,sexratio,pop_perhouse,house_cnt,corona_updown_ratio,corona_infec,vac_1st,vac_2nd,mon,tue,wed,tru,fri,sat,sun,day_cnt,em_cnt,pay_amt,resd_pop_cnt내국인남성제주,resd_pop_cnt내국인여성제주,visit_pop_cnt내국인남성그외,visit_pop_cnt내국인남성제주,visit_pop_cnt내국인여성그외,visit_pop_cnt내국인여성제주,work_pop_cnt내국인남성그외,work_pop_cnt내국인남성제주,work_pop_cnt내국인여성그외,work_pop_cnt내국인여성제주,resd_pop_cnt장기해외제주,visit_pop_cnt장기해외그외,visit_pop_cnt장기해외제주,work_pop_cnt장기해외그외,work_pop_cnt장기해외제주,visit_pop_cnt단기해외,foreign_pop남성,foreign_pop여성,resid_reg_pop남성,resid_reg_pop여성,total_pop남성,total_pop여성,use_amt간식,use_amt농축수산물,use_amt마트/슈퍼마켓,use_amt배달,use_amt식품,use_amt아시아음식,use_amt양식,use_amt주점및주류판매,use_amt패스트푸드,use_amt한식,min_temp,max_temp,mean_hum,mean_prec,resd_pop,visit_pop,work_pop,resd_per_visit,use_amt,resd_pop_cnt내국인제주,visit_pop_cnt내국인그외,visit_pop_cnt내국인제주,work_pop_cnt내국인그외,work_pop_cnt내국인제주,foreign_pop,resid_reg_pop,total_pop,foreign_pop_gender_ratio,total_pop_gender_ratio,resd_pop_cnt_gender_ratio,visit_pop_cnt_gender_ratio,work_pop_cnt_gender_ratio,resd_pop_cnt기타,resd_pop_cnt아메리카,resd_pop_cnt장기_아시아,resd_pop_cnt장기_아프리카,resd_pop_cnt장기_오세아니아,resd_pop_cnt_장기_유럽,resd_pop_cnt_장기_중국,visit_pop_cnt_장기_기타,visit_pop_cnt_장기_아메리카,visit_pop_cnt_장기_아시아,visit_pop_cnt_장기_아프리카,visit_pop_cnt_장기_오세아니아,visit_pop_cnt_장기_유럽,visit_pop_cnt_장기_중국,work_pop_cnt_장기_기타,work_pop_cnt_장기_아메리카,work_pop_cnt_장기_아시아,work_pop_cnt_장기_아프리카,work_pop_cnt_장기_오세아니아,work_pop_cnt_장기_유럽,work_pop_cnt_장기_중국,visit_pop_cnt_단기_기타,visit_pop_cnt_단기_아메리카,visit_pop_cnt_단기_아시아,visit_pop_cnt_단기_중국,개별여행,패키지,친지방문,codiv_trend,em_area_cd
1111,2019-10-01,용담2동22,용담2동,1,63211900,0,0,0,0,0,0,0,1,0,0,0,0,4.93,174975.6997,2.4097341,6431,101.6942422,0,0,0,0,4,4,4,5,5,5,4,31,41736,2332584,472847.3326,389782.8669,484772.3281,268348.3372,411842.075,104034.1687,14970.8583,20042.5538,11678.0883,13163.1484,4868.1703,137493.0708,36035.7564,0,0,122209.4424,78,181,7683,7555,7761,7736,74527121,358426777,1171354330,72335012,387405291,122473758,49045063,27908936,111137385,1100552823,21,34,80.96883173,3.803904924,867498.3698,1564735.179,59854.6488,0.554405871,3475166496,862630.1995,896614.4031,372382.5059,26648.9466,33205.7022,259,15238,15497,0.430939227,1.003231644,1.213104456,1.459886309,1.409487479,3086.032,7087.908,9857.0764,0,0,6865.849,50783.1811,7038.3034,24634.007,79990.9023,485.3581,2439.7262,9818.2887,189468.6844,959.6075,0,5781.7758,0,0,0,13386.6837,71418.1807,13248.1911,185468.2305,954500.5749,1109760,48440,16986,0,56
1112,2019-11-01,용담2동23,용담2동,1,63714550,0,0,0,0,0,0,0,0,1,0,0,0,4.93,161477.9239,2.36,6426,101.62,0,0,0,0,5,4,4,4,4,4,5,30,37849,2082069,423661.6451,372424.5195,235932.9567,198957.905,227509.5141,73770.3845,16955.9949,24072.903,10022.822,27455.543,5625.6134,46364.8218,30605.8649,0,2452.3645,66031.0999,78,180,7659,7537,7737,7717,76071391,464589167,1198302838,73756625,343711368,95679965,40579459,25340112,91848052,979516984,17,30,83.51576577,7.706578947,801711.778,879172.5469,80959.6274,0.911893554,3389395961,796086.1646,463442.4708,272728.2895,26978.8169,51528.446,258,15196,15454,0.433333333,1.002591681,1.137577208,1.443477855,1.094735533,2863.6531,6006.6421,13135.915,0,0,4941.235,47614.4515,4620.5033,21283.8979,56069.7272,12.6861,2459.7648,9341.9767,158037.4012,495.2966,0,2486.1291,0,0,0,10680.9945,59455.2313,10674.373,186234.5884,829699.4124,834467,57366,68554,0,56
1113,2019-12-01,용담2동24,용담2동,1,65067300,0,0,0,0,0,0,0,0,0,1,0,0,4.93,173103.8181,2.396728972,6420,101.4652991,0,0,0,0,4,5,5,5,4,4,4,31,34583,1887755,459531.1693,393870.6537,284426.2879,191471.9796,310688.9169,72724.0242,15282.3994,24590.4188,16233.1487,17696.5996,10490.3828,32595.6797,21690.7559,260.375,0,81552.5425,81,182,7617,7507,7698,7689,74758544,292757697,1091690037,84173191,315168219,122477097,44357750,28264200,97720539,1117588582,12,27,71.18788143,1.643039049,863892.2058,995150.1867,74062.9415,0.86810234,3268955856,853401.823,595115.2048,264196.0038,31515.5481,42287.0184,263,15124,15387,0.445054945,1.001170503,1.166705783,1.241215975,1.17515809,2788.3156,4426.9055,7693.1953,0,0,3870.04,54359.7622,5153.8495,24750.0836,50150.3192,196.6836,3212.1258,13926.7098,150979.0772,680.6779,377.8005,6564.8132,0,0,0,15839.0351,75674.6774,18067.4385,208114.6053,920756.1701,1044280,89087,121053,0,56
1114,2020-01-01,용담2동25,용담2동,1,65301845.31,0,0,0,0,0,0,0,0,0,0,1,0,4.93,161391.1591,2.390620131,6418,101.361634,0,0,0,0,4,4,4,4,5,5,4,30,31786,1903462,461667.3549,333991.0593,225692.4386,157854.7593,242016.792,63114.7208,7073.7807,26437.174,15344.2796,12797.6967,8023.2614,38792.0462,25643.4298,31.9848,786.2492,57852.2652,80,179,7593,7491,7673,7670,80673181,229398895,1030092028,76279167,320247210,98701239,47639834,26741208,91524959,1053137004,7,24,65.78941441,0.914473684,803681.6756,810966.4519,62471.165,0.991017167,3054434725,795658.4142,467709.2306,220969.4801,22418.0603,39234.8707,259,15084,15343,0.446927374,1.000391134,1.382274591,1.256989796,1.190781854,2848.165,5118.0692,6184.4077,0,0,7219.3589,47128.5946,4914.4487,20265.1557,61661.2671,115.2985,2133.1216,5078.4327,143062.3191,640.8985,0,9888.3251,0,0,0,13247.4331,55976.069,10099.8677,161411.7881,764422.8206,1027256,74030,89593,0,56
1115,2020-02-01,용담2동26,용담2동,1,61018600,0,0,0,0,0,0,0,0,0,0,0,1,4.93,164139.1584,2.381233494,6437,101.1475847,0,0,0,0,5,5,4,4,4,4,5,31,29930,1944552,451884.6051,357321.446,235045.3414,177860.7269,196720.148,54308.5028,13557.1219,22413.2246,22051.3788,7996.0342,7233.7239,68060.5835,47286.5695,422.6447,408.9766,48968.4003,77,177,7580,7494,7657,7671,84170167,279300423,1100795697,85742304,339995465,112978331,49816235,28730305,97132557,1173606816,3,19,63.40562337,0.764006791,816439.775,828250.2724,66849.3808,0.985740424,3352268300,809206.0511,431765.4894,232169.2297,35608.5007,30409.2588,254,15074,15328,0.435028249,0.998174945,1.26464451,1.644856342,1.197119582,2710.5017,4323.6791,9836.9663,0,0,6823.3499,52737.666,6043.6943,23673.0576,57028.2584,4.1601,2795.7404,7252.9953,135562.7128,810.4054,140.0225,8135.8384,0,0,0,13401.0498,75847.7214,6873.8003,180940.6707,830927.5648,1111007,8948,45471,0,56
1116,2020-03-01,용담2동27,용담2동,1,61010900,1,0,0,0,0,0,0,0,0,0,0,0,4.93,155497.523,2.38,6440,101.06,0,0,0,0,4,4,5,5,5,4,4,31,30237,2025895,429792.2714,336810.5172,244843.581,179067.246,204935.0362,69146.0558,11145.7105,21588.5474,16036.066,6131.4669,11545.517,56056.9753,45279.6204,1986.2015,1201.429,42487.7325,80,178,7565,7486,7645,7664,84047847,400570973,1162585800,94025187,303254976,119308941,40715937,32478330,88971744,1011591951,3,21,65.99847395,1.803821656,778148.3056,841816.2472,58089.4213,0.924368362,3337551686,766602.7886,449778.6172,248213.3018,27181.7765,27720.0143,258,15051,15309,0.449438202,0.997520877,1.276065471,1.546662062,1.476675733,4627.3259,3518.7053,8331.2544,0,0,4128.3072,51568.8342,7411.8091,21877.375,61877.2267,21.837,4051.2428,8064.6319,139501.9587,534.9135,0,8094.7166,0,0,0,11497.0567,78110.591,5354.6767,126119.1448,787381.4075,1028221,21879,105958,0,56
1117,2020-04-01,용담2동28,용담2동,1,57175200,0,1,0,0,0,0,0,0,0,0,0,0,4.93,147295.9269,2.37,6445,101.24,3.3,2,0,0,4,4,4,4,4,5,4,29,28910,1823355,405681.4486,320487.4712,171782.587,122025.1421,121737.6972,55320.4423,11036.803,25000.8887,11696.9949,1990.4357,7280.4578,52843.8912,21902.9526,2385.321,2241.7516,16317.4354,79,174,7572,7479,7651,7653,65304416,158894559,970178227,99016988,257471582,104161365,37072547,29715840,79994083,880511802,1,21,65.28191985,1.238656987,733449.3776,561930.1478,54352.1949,1.305232297,2682321409,726168.9198,293520.2842,177345.5844,22733.7979,26991.3244,253,15051,15304,0.454022989,0.999738665,1.265826234,1.659385612,2.632904067,4550.3841,4571.2288,10793.2096,0,0,3856.416,46123.8791,4634.6711,11732.4116,34158.7772,8.7348,2016.4356,5061.0096,57737.2021,153.8796,0,5422.7842,0,0,0,8906.9881,10074.7552,1843.2076,92062.8525,58287.1799,581380,2274,70514,0.525,56
1118,2020-05-01,용담2동29,용담2동,1,62409650,0,0,1,0,0,0,0,0,0,0,0,0,4.93,167986.6784,2.37,6452,101.48,6.096059113,7,0,0,5,5,4,4,4,4,5,31,31151,1822597,480600.2916,347574.0331,195576.8846,156746.2965,127781.9414,66083.4455,4043.8472,19056.3642,10844.1549,10852.5832,6570.221,88382.728,33995.821,5063.4164,1301.1967,12345.5975,81,171,7569,7468,7650,7639,77472600,170529800,1033259450,104314825,286814950,111144500,31078440,32484500,82824950,925002450,3,23,62.12292938,1.488964346,834744.5457,680912.7145,51161.5626,1.225920045,2854926465,828174.3247,323358.826,222829.742,14888.0021,29908.9474,252,15037,15289,0.473684211,1.001439979,1.382727839,1.817359905,1.064685912,4953.3966,4255.1478,5798.4934,0,0,6475.4919,40472.2361,3381.665,11888.9365,28135.8216,10.9612,1681.811,6893.7736,48817.2856,25.6466,0,1553.2431,0,0,0,7040.3284,1226.2725,303.8268,7706.2263,5138.2388,468096,1135,56747,0.770833334,56
1119,2020-06-01,용담2동30,용담2동,1,61702777.2,0,0,0,1,0,0,0,0,0,0,0,0,4.93,159903.2449,2.36,6459,101.72,1.388888889,4,0,0,4,4,5,5,4,4,4,30,29818,1707810,460352.0819,327970.9153,164744.4122,128796.3062,134360.4844,60049.8845,9909.8297,18871.8742,7053.3368,9770.6697,11114.3232,44108.0578,30822.6395,947.4454,376.3727,8163.3432,80,168,7569,7441,7649,7609,78706073,165148948,1037779284,106307236,314415192,96835750,36953964,29136492,92248710,931284019,4,24,58.85067568,1.109649123,799437.3204,571045.1278,46929.5285,1.399954717,2888815668,788322.9972,299104.8966,188846.1907,16963.1665,28642.5439,248,15010,15258,0.476190476,1.005256933,1.403636909,1.509902584,1.710752067,3586.8322,2604.0952,12290.6499,0,0,388.416,35602.1313,2799.1258,14692.4045,33285.9179,0,1392.5503,6503.1986,53009.1913,322.4144,0,968.8358,0,0,0,7150.134,825.284,189.6638,663.3937,1787.3201,533225,2474,67017,1,56
1120,2020-07-01,용담2동31,용담2동,1,76353329.75,0,0,0,0,1,0,0,0,0,0,0,0,4.93,171263.0596,2.35,6489,101.75,0.256410256,2,0,0,4,4,4,4,5,5,5,31,34583,1863725,487631.2778,356695.606,219473.5843,175013.252,217306.5295,87728.7437,2526.5047,18571.3163,8477.2031,5212.6209,10826.2653,24223.802,25023.4575,257.6751,281.9424,1375.0218,77,159,7561,7431,7638,7590,82663143,298137014,1171680180,120398822,376420895,134911665,47599243,31931879,101950683,1167236442,12,26,73.66826504,1.616298812,855153.1491,750144.3908,35327.2625,1.139984728,3532929966,844326.8838,436780.1138,262741.9957,11003.7078,23783.9372,236,14992,15228,0.48427673,1.006324111,1.367079576,1.293249899,1.541131646,2425.8832,3054.4842,18691.4708,0,0,0,31866.5776,8857.8476,14400.4079,35804.4244,11.4578,2269.2855,9535.6901,81931.2678,0,0,2240.9914,0,0,0,4561.5769,125.229,62.773,64.1416,175.1747,750271,1887,55751,0.375,56
1121,2020-08-01,용담2동32,용담2동,1,73913800,0,0,0,0,0,1,0,0,0,0,0,0,4.93,165444.7173,2.34,6500,102.05,0.847222222,4,0,0,5,5,4,4,4,4,4,30,32160,1745581,473121.695,342520.7611,217646.956,157144.5206,214096.1473,73471.2082,9487.4601,18012.808,10686.3015,5593.5709,17092.9931,31762.492,27572.5121,0,0,1490.604,74,160,7561,7409,7635,7569,63341007,181359768,1045445989,121494850,296221391,114171136,37782554,29662208,89439130,949978879,15,29,80.9527027,4.209649123,832735.4492,723184.4402,43780.1405,1.15148419,2928896912,815642.4561,431743.1033,230615.7288,20173.7616,23606.3789,234,14970,15204,0.4625,1.008719778,1.381293483,1.303317186,1.689218897,1677.1445,918.0995,16222.4049,0,0,3092.2594,26610.5039,8796.5888,19662.286,38369.4379,214.019,2110.5394,8803.4864,112984.7147,1582.216,351.0337,3824.0088,0,0,0,7122.911,246.8316,98.4004,52.4371,181.7273,846253,6118,87691,0.125,61
1122,2020-09-01,용담2동33,용담2동,1,59800000,0,0,0,0,0,0,1,0,0,0,0,0,4.93,170887.2571,2.34,6499,101.93,1.092588355,7,0,0,4,4,5,5,5,4,4,31,40900,2133653,491704.1398,350770.0378,334312.162,194691.1046,269947.9457,74399.5315,5171.8106,21700.7857,7999.0302,9806.219,17428.3225,86278.1613,18313.2414,0,9.5435,1876.4071,76,151,7552,7409,7628,7560,69148417,239764929,1077501644,130830245,292141824,111471102,41511287,25244364,90445942,1084288157,19,33,83.55710549,4.768251273,859902.5001,979818.5536,44687.389,0.87761402,3162347911,842474.1776,604260.1077,269090.6361,13170.8408,31507.0047,227,14961,15188,0.503311258,1.008994709,1.401784893,1.536248417,1.509251345,2099.9631,1865.9831,21598.9076,0,0,3895.9452,27764.2884,12671.597,26623.7999,55467.3429,158.5334,3217.1084,11973.2732,163063.7428,2694.2471,0,4912.7969,0,0,0,4447.0454,294.6757,683.5098,84.4268,303.7319,968395,6825,109765,0.125,55
1123,2020-10-01,용담2동34,용담2동,1,57688815.97,0,0,0,0,0,0,0,1,0,0,0,0,4.93,174939.5163,2.33,6494,102.1,1.398468182,20,0,0,5,4,4,4,4,5,5,31,40998,2207171,498338.4054,364113.4099,405239.6246,266438.3115,353418.144,110281.2242,15216.5202,27162.6088,9370.7456,7209.0406,17897.3132,73823.0808,38227.0583,110.8113,0,2558.5672,73,150,7540,7385,7613,7535,75372965,262695737,1213937680,162004431,357087672,122848488,45873415,31548629,104305064,1117147182,24,36,78.88404534,5.865449915,880349.1285,1249986.011,59069.7265,0.704287185,3492821263,862451.8153,758657.7686,376719.5357,24587.2658,34371.6494,223,14925,15148,0.486666667,1.010351692,1.368635134,1.448520274,2.556072104,2077.9394,685.6873,22154.1122,0,0,3084.1531,30439.7139,12990.6924,26956.9169,59610.9492,191.0036,2073.7769,9719.8038,139770.0863,2379.2073,0,2574.6389,0,0,0,2993.2227,583.511,1149.4967,194.3085,318.887,1077542,26689,26589,0.433333334,55
1124,2020-11-01,용담2동35,용담2동,1,57733300,0,0,0,0,0,0,0,0,1,0,0,0,4.93,166311.0367,2.33,6485.5,101.76,0.918982743,13,0,0,4,5,5,4,4,4,4,30,36391,1784914,482006.9543,337906.4568,238905.0146,214159.0749,228546.1602,73766.2447,16241.1379,27965.0706,10055.5223,12196.2342,10039.6123,33659.3835,40610.3204,0,491.4542,11186.8145,74,149,7488,7364,7562,7513,93214322,366191790,1374807637,163815373,360754967,92835414,40018495,24600562,88112291,962456464,18,29,80.1509009,5.391666667,829953.0234,840833.0128,66949.4192,0.987060464,3566807315,819913.4111,467451.1748,287925.3196,26296.6602,40161.3048,223,14852,15075,0.496644295,1.006522028,1.426450855,1.498661921,1.986639055,2073.4502,315.7506,22076.6975,0,0,3047.5445,27870.3999,7824.0732,17240.0583,30035.8746,43.9409,1619.1054,5209.1344,89028.9635,2411.7441,0,6508.2038,0,0,0,1975.5926,492.6533,329.4705,367.1308,212.9135,707026,5201,74683,0.125,55
1125,2020-12-01,용담2동36,용담2동,1,61444900,0,0,0,0,0,0,0,0,0,1,0,0,4.93,184718.2081,2.32,6477,101.4134276,0,0,0,0,4,4,4,5,5,5,4,31,36094,1852058,526629.2593,384031.5064,320287.5004,218594.3799,324017.7061,104962.7186,15098.4047,21978.1278,12472.9939,12833.7279,10321.763,36025.2016,29384.4214,0,3417.8964,4595.1117,71,144,7462,7358,7533,7502,83558206,223945546,1125563307,153177413,267086858,111123914,50131870,29106656,95850910,1048039942,12,24,69.88884045,0.431239389,920982.5287,1037867.04,65801.1507,0.887380072,3187584622,910660.7657,644305.2065,323557.0985,27571.3986,34811.8557,215,14820,15035,0.493055556,1.004132231,1.371317849,1.256192239,1.465086343,2230.0578,0,18835.1302,0,0,1871.1497,26094.7906,10000.912,20171.3906,38253.3953,108.2978,2503.0018,5098.3385,96052.6308,1757.1257,119.6025,5572.5316,0,0,0,5690.4339,535.9994,676.5153,162.4148,216.8443,1028256,19746,101296,0.054166667,55
1126,2021-01-01,용담2동37,용담2동,1,57256400,0,0,0,0,0,0,0,0,0,0,1,0,4.93,196290.0944,2.29,6470,101.55,1.029813797,22,0,0,5,4,4,4,4,4,5,30,31301,1724203,538007.9174,429702.2479,287552.0934,218412.4997,299510.7277,67149.7248,3213.1996,31222.6331,7270.9225,9172.2295,23037.7191,32821.0265,32174.818,0,957.2261,4087.2302,72,146,7453,7339,7525,7485,75194113,326419164,1054012361,163247452,308051953,90626152,41509017,25187356,85767976,1029687195,6,26,70.03490991,0.671052632,990747.8844,941708.1203,51836.2108,1.052075333,3199702739,967710.1653,587062.8211,285562.2245,10484.1221,40394.8626,218,14792,15010,0.493150685,1.005344021,1.25204818,1.379926822,2.094235503,3165.7472,2130.2675,18574.5932,0,0,217.6109,23988.2469,4198.5373,13885.0904,26890.1859,175.9941,2042.7303,2561.2483,59455.6212,1134.3605,0,8201.0986,0,0,0,9706.7202,316.2933,237.055,67.7808,150.4687,1060958,58569,87984,0.25,55
1127,2021-02-01,용담2동38,용담2동,1,49429650,0,0,0,0,0,0,0,0,0,0,0,1,4.93,206324.0392,2.28,6481,101.61,5.684135599,340,0,0,4,5,5,5,4,4,4,31,30475,1835745,562473.8242,454703.6892,220146.6666,300578.9153,125839.2106,67944.4458,3491.5617,42739.7549,9878.1513,7736.2243,14763.7399,54632.604,88685.5856,515.1122,1420.1372,3568.6571,69,147,7458,7340,7527,7487,87621164,260243878,1188097398,200182754,312754874,87338205,26151241,14535912,95255283,754506645,1,14,65.38905841,1.109083192,1031941.253,861396.085,65780.9416,1.197986932,3026687354,1017177.513,345985.8772,368523.3611,13369.713,50475.9792,216,14798,15014,0.469387755,1.005342594,1.237011789,2.687149121,2.624635562,1711.3194,2605.8074,23302.1176,0,0,0,23416.8316,2812.9396,8313.9506,21840.5352,92.5822,1529.9036,5936.5366,48371.28,540.2578,248.6106,6753.947,0,153.6217,0,9601.4113,297.4654,429.825,356.2358,58.3539,605225,8578,52927,0.408333333,54
1128,2021-03-01,용담2동39,용담2동,1,56587400,1,0,0,0,0,0,0,0,0,0,0,0,4.93,195822.7971,2.28,6482,101.71,0.755704697,101,0,0,4,4,4,4,5,5,5,31,28266,1710706,544850.2513,420556.1385,171549.0814,181871.8917,111463.3341,77175.8175,3312.0927,19824.7476,4309.1519,3119.9677,16080.4569,39132.0198,50038.8014,373.0954,1584.8667,1369.3895,66,142,7437,7312,7503,7454,79762095,258871321,1184252065,213899127,304992110,81209181,20439540,12943480,89712231,665174381,-3,17,66.48463048,1.946921444,981486.8467,632600.3354,32523.922,1.551511739,2911255531,965406.3898,283012.4155,259047.7092,7621.2446,22944.7153,208,14749,14957,0.464788732,1.006573652,1.295547018,1.873529276,3.114344841,1929.4849,2489.0874,18485.2283,0,0,2908.8912,30781.0855,3191.9104,6777.3378,19848.6581,71.7937,729.5874,2929.0574,39658.9334,464.4479,135.522,5111.409,0,0,0,9254.898,81.4905,141.2191,16.6009,61.8264,441595,2450,67606,0.166666667,52
1129,2021-04-01,용담2동40,용담2동,1,58446350,0,1,0,0,0,0,0,0,0,0,0,0,4.93,176300.5361,2.27,6488,102.37,0.32342398,48,1959,0,4,4,4,4,4,4,4,28,24419,1476815,477763.9307,391397.7121,211528.3438,157542.4252,166019.4126,74201.6374,3484.9378,18490.0621,8293.4049,9298.9064,9342.7473,38735.7019,31436.1159,216.0711,483.5877,974.2227,67,142,7437,7265,7504,7407,76942158,272451578,1023298828,200543327,293256246,83215042,36623209,16407050,69925658,729713980,1,22,65.61287602,2.579395085,878504.3901,680437.8595,40266.97,1.291086876,2802377076,869161.6428,377547.7564,231744.0626,11778.3427,27788.9685,209,14702,14911,0.471830986,1.01309572,1.220661021,1.536379801,1.24912523,1720.6392,2209.0086,14764.9449,0,0,1532.6416,32215.0066,4345.237,10324.7176,29628.371,64.6018,1230.8157,2735.5919,50867.6181,470.6821,176.1786,3118.3083,0,0,0,9306.3141,150.1455,117.079,38.0712,77.4604,778290,0,73437,0.0125,52
1130,2021-05-01,용담2동41,용담2동,1,61815700,0,0,1,0,0,0,0,0,0,0,0,0,4.93,191533.5329,2.27,6447,103.14,0.297117941,57,51468,155,5,5,5,4,4,4,4,31,28065,1690568,534641.4915,409618.8258,342959.794,156017.0011,258270.7431,65971.618,9991.1759,29924.2824,7406.2199,20325.357,14709.3358,81388.1492,26112.3353,2002.0461,733.2377,2321.8464,67,137,7426,7200,7493,7337,70503169,289432681,1044948186,234427809,285906778,88006458,34394463,22323722,79626741,945487468,4,23,69.67844328,5.962566845,958969.6531,933041.4871,70382.319,1.027788867,3095057475,944260.3173,601230.5371,221988.6191,17397.3958,50249.6394,204,14626,14830,0.489051095,1.021262096,1.305217089,1.538900696,1.439350472,1774.5004,2227.52,12754.7501,0,0,0,34018.191,4383.5301,12506.3651,28940.8973,41.2763,1320.345,2446.2813,52480.2451,541.7704,223.3995,3530.4337,0,0,0,7432.1613,179.7228,503.8375,17.3695,85.7057,849441,8646,55459,0.041666667,52
1131,2021-06-01,용담2동42,용담2동,1,62862000,0,0,0,1,0,0,0,0,0,0,0,0,4.93,197520.7396,2.27,6454,103.15,0.412188043,87,150078,6994,4,4,4,5,5,4,4,30,28990,1746214,540889.9357,432887.3104,324438.7461,149190.1256,321947.5553,65620.3855,4272.2804,29333.2824,1106.4832,9019.2354,13677.9116,34388.957,21899.7001,393.2782,203.67,2463.2303,68,138,7426,7199,7494,7337,76489268,321856121,954183279,223284500,351373613,95505214,31457754,26878605,78242521,991853381,8,24,65.79795476,6.483282675,987455.1577,919948.6999,44328.2296,1.073380676,3151124256,973777.2461,646386.3014,214810.5111,5378.7636,38352.5178,206,14625,14831,0.492753623,1.021398392,1.249493627,1.222053792,3.318832384,1710.3785,2089.1045,12807.323,0,0,0,32311.104,4831.6962,13858.2081,26074.3542,293.5923,1356.2043,3404.5986,57718.1879,604.7811,241.1065,4635.423,0,0,0,11841.6945,108.9087,439.9121,14.5477,135.8549,1034696,13411,55939,0.066666667,52
1134,2018-03-01,이도1동3,이도1동,1,51699300,1,0,0,0,0,0,0,0,0,0,0,0,0.69,7050902.954,2.196360674,3682,100.1257862,0,0,0,0,5,5,5,4,4,4,4,31,17909,1536695,2254861.06,2610261.978,611570.027,2230300.005,516402.7751,2346123.719,10615.4967,382351.6614,22664.0393,557099.9233,72578.6613,24236.6588,56451.0595,0,12318.3056,26280.0268,51,81,3980,3975,4031,4056,50991432,113691444,624137503,14965089,185795039,69882557,31888068,12203805,52938247,594875274,-2,17,63.62437323,1.057324841,4937701.699,5811364.271,985049.4263,0.849663086,1751368458,4865123.038,1127972.802,4576423.724,33279.536,939451.5847,132,7955,8087,0.62962963,0.993836292,0.863844732,0.992783835,0.677805423,0,3843.9147,25416.1084,0,0,19.6646,43298.9736,1385.6584,4209.0079,27210.6768,4.4918,139.2416,1955.1621,45783.4797,0,0,5492.2299,0,0,0,6826.0757,3520.8978,480.66,7265.6783,15012.7907,931530,29762,78741,0,25
1135,2018-04-01,이도1동4,이도1동,1,46583350,0,1,0,0,0,0,0,0,0,0,0,0,0.69,6415633.935,2.19346049,3670,100.30326,0,0,0,0,4,4,4,4,4,4,4,28,16827,1416005,2063626.653,2363160.762,471906.2101,1985681.583,466431.0588,2125284.722,22846.6086,355864.3576,19900.8206,475226.7333,71649.9482,12869.2531,48117.2198,1266.408,8902.9229,25530.0886,47,77,3969,3957,4016,4034,47743227,150312146,613882778,12028300,176184210,54015869,29294792,11159469,48153397,461826320,-1,19,60.52244208,1.455357143,4498437.363,5135820.135,884007.851,0.875894647,1604600508,4426787.415,938337.2689,4110966.305,42747.4292,831091.0909,124,7926,8050,0.61038961,0.995537928,0.873248526,0.948247416,0.764875562,574.7139,3672.0411,25454.3059,0,0,0,41948.8873,516.407,2216.2565,21567.3715,9.9456,228.4989,3879.4241,32568.5693,0,737.3361,4382.9388,0,0,0,5049.056,3660.7779,1022.6398,6489.9523,14356.7186,731347,31465,50344,0,25
1136,2018-05-01,이도1동5,이도1동,1,47787850,0,0,1,0,0,0,0,0,0,0,0,0,0.69,6601977.52,2.189556704,3677,100.759686,0,0,0,0,4,4,4,5,5,5,4,31,19116,1546221,2136228.591,2419135.898,457030.0366,2151813.927,423423.5309,2382754.01,19334.513,375574.2672,30259.2414,533283.9643,73893.852,16894.0778,51374.4188,2264.9697,8894.3808,34619.9625,46,77,3979,3949,4025,4026,53843348,83687305,563821321,11879665,153227221,74183268,35206265,11856216,56734782,605378548,2,21,68.43068875,1.436757216,4629258.341,5517909.964,969611.3364,0.838951409,1649817939,4555364.489,880453.5675,4534567.937,49593.7544,908858.2315,123,7928,8051,0.597402597,0.999751615,0.883054397,0.929678869,0.700760432,567.151,3518.6976,31389.6012,0,0,0,38418.4022,627.579,2574.6342,17802.6889,0,237.0871,4736.5047,42290.0027,0,233.9969,4842.2914,0,0,0,6083.0622,3928.0255,949.6338,8019.1725,21723.1307,833785,47396,54840,0,25
1137,2018-06-01,이도1동6,이도1동,1,52173500,0,0,0,1,0,0,0,0,0,0,0,0,0.69,6260397.322,2.19268559,3664,100.9390863,0,0,0,0,5,4,4,4,4,4,5,30,18674,1392806,2013372.936,2306301.216,505615.013,2072120.259,462755.2864,2248780.309,14719.3386,357470.9352,27879.2107,576136.1775,79837.0926,21078.6524,46677.5563,0,13142.3955,36933.3043,44,73,3977,3940,4021,4013,52788537,96569713,622827395,15735675,174793426,68694264,30644294,11758176,55604800,624125282,7,24,66.61486486,1.522807018,4399511.245,5393960.38,989348.0575,0.815636552,1753541562,4319674.152,968370.2994,4320900.568,42598.5493,933607.1127,117,7917,8034,0.602739726,1.001993521,0.872987848,0.950655148,0.616193364,720.3499,3223.0068,32283.5798,0,0,1904.1763,41705.9798,773.3605,5253.1297,22971.3564,0,104.5209,1283.361,37370.4802,133.0285,0,4552.5901,0,0,0,8456.7769,4329.6431,849.4238,9360.4348,22393.8026,716499,218246,28582,0,25
