,Unnamed: 0,date,emd_nm,emd_nm_num,emd_nm2,cluster1,cluster2,cluster3,em_g_interpolated,rolling_window,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,area_km2,Deri_resd_density,pop_perhouse,house_cnt,sexratio,corona_updown_ratio,corona_infec,vac_1st,vac_2nd,mon,tue,wed,tru,fri,sat,sun,day_cnt,em_cnt,pay_amt,resd_pop_cnt내국인남성제주,resd_pop_cnt내국인여성제주,visit_pop_cnt내국인남성그외,visit_pop_cnt내국인남성제주,visit_pop_cnt내국인여성그외,visit_pop_cnt내국인여성제주,work_pop_cnt내국인남성그외,work_pop_cnt내국인남성제주,work_pop_cnt내국인여성그외,work_pop_cnt내국인여성제주,resd_pop_cnt장기해외제주,visit_pop_cnt장기해외그외,visit_pop_cnt장기해외제주,work_pop_cnt장기해외그외,work_pop_cnt장기해외제주,visit_pop_cnt단기해외,foreign_pop남성,foreign_pop여성,resid_reg_pop남성,resid_reg_pop여성,total_pop남성,total_pop여성,use_amt간식,use_amt농축수산물,use_amt마트/슈퍼마켓,use_amt배달,use_amt식품,use_amt아시아음식,use_amt양식,use_amt주점및주류판매,use_amt패스트푸드,use_amt한식,min_temp,max_temp,mean_hum,mean_prec,resd_pop,visit_pop,work_pop,resd_per_visit,use_amt,resd_pop_cnt내국인제주,visit_pop_cnt내국인그외,visit_pop_cnt내국인제주,work_pop_cnt내국인그외,work_pop_cnt내국인제주,foreign_pop,resid_reg_pop,total_pop,foreign_pop_gender_ratio,total_pop_gender_ratio,resd_pop_cnt_gender_ratio,visit_pop_cnt_gender_ratio,work_pop_cnt_gender_ratio,resd_pop_cnt기타,resd_pop_cnt아메리카,resd_pop_cnt장기_아시아,resd_pop_cnt장기_아프리카,resd_pop_cnt장기_오세아니아,resd_pop_cnt_장기_유럽,resd_pop_cnt_장기_중국,visit_pop_cnt_장기_기타,visit_pop_cnt_장기_아메리카,visit_pop_cnt_장기_아시아,visit_pop_cnt_장기_아프리카,visit_pop_cnt_장기_오세아니아,visit_pop_cnt_장기_유럽,visit_pop_cnt_장기_중국,work_pop_cnt_장기_기타,work_pop_cnt_장기_아메리카,work_pop_cnt_장기_아시아,work_pop_cnt_장기_아프리카,work_pop_cnt_장기_오세아니아,work_pop_cnt_장기_유럽,work_pop_cnt_장기_중국,visit_pop_cnt_단기_기타,visit_pop_cnt_단기_아메리카,visit_pop_cnt_단기_아시아,visit_pop_cnt_단기_중국,개별여행,패키지,친지방문,codiv_trend,em_area_cd,prophet_trend
1363,1363,2019-08-01,정방동,정방동20,제주특별자치도 서귀포시 정방동,1,0,0,29941650.0,26889168.91,0,0,0,0,0,0,0,1,0,0,0,0,0.44,2966767.1810000003,1.740181269,1324.0,101.2227074,0.0,0,0,0,4,4,4,5,5,5,4,31,8613.0,896039.0,592948.8089,712428.7508,800507.1639,792322.5681,813081.035,640748.7111,6403.4646,92779.4624,14135.1837,106921.1953,95016.3078,72417.0423,68878.2965,0.0,11357.9437,98653.7871,66,54,1159,1145,1225,1199,8943448,37565187,246819362,7582450,28403247,24141260,7505549,4171464,12230880,149465569,21.0,32.0,89.11072363,8.11672326,1400393.868,3286608.604,231597.2497,0.42609085399999996,526828416,1305377.56,1613588.199,1433071.279,20538.6483,199700.6577,120,2304,2424,1.222222222,1.021684737,0.832292083,1.095609535,0.81931186,0.0,413.4627,9918.4639,0.0,0.0,108.35600000000001,84576.0252,3216.8897,8911.6663,65159.9331,73.2287,1950.108,3510.5317,58472.9813,0.0,0.0,3805.0418,0.0,0.0,0.0,7552.9019,15237.6413,1961.6375,16626.1523,64828.356,1109760,48440,16986,0.0,9.0,817494.1191152266
1364,1364,2019-09-01,정방동,정방동21,제주특별자치도 서귀포시 정방동,1,0,0,26725050.0,27483049.27,0,0,0,0,0,0,0,0,1,0,0,0,0.44,2928184.535,1.734244495,1317.0,100.7029877,0.0,0,0,0,5,4,4,4,4,4,5,30,8079.0,799786.0,608934.9157,679466.2798,564904.6169,791213.6546,583191.1872,591868.0712,13575.5015,92442.8986,7739.6415,96930.5975,93829.3943,45654.3617,78915.614,4460.3783,19409.9232,93159.0177,65,57,1146,1138,1211,1195,6886404,47413900,228129096,7808774,12538713,15984360,4127407,2856672,10084486,128675182,18.0,30.0,88.56644144,11.44517544,1382230.59,2748906.523,234558.9406,0.502829244,464504994,1288401.196,1148095.804,1383081.726,21315.142999999996,189373.4961,122,2284,2406,1.140350877,1.013389121,0.896195932,1.1540850059999999,1.01288008,0.0,1712.5125,12678.3881,0.0,0.0,0.0,79438.4937,2272.7896,8833.0271,52138.6565,11.7002,1902.9665,6956.8240000000005,52454.0118,0.0,0.0,9733.4439,0.0,0.0,0.0,14136.8576,15439.088,3273.9441,25175.9913,49269.9943,834467,57366,68554,0.0,9.0,824451.358117923
1365,1365,2019-10-01,정방동,정방동22,제주특별자치도 서귀포시 정방동,1,0,0,26476800.0,27233014.64,0,0,0,0,0,0,0,0,0,1,0,0,0.44,3089926.749,1.7405159330000002,1318.0,101.2280702,0.0,0,0,0,4,5,5,5,4,4,4,31,7776.0,792364.0,637996.1553,721571.6144,754191.757,757436.5044,859559.2557,607120.3539,14110.8911,92569.7536,8287.9519,102452.7982,109525.2801,80982.5615,61538.8717,1319.5706,11880.3929,120644.0156,66,59,1154,1140,1220,1199,8801121,24336741,222005193,7418251,12779325,17366785,5241321,3828060,11027934,147212622,12.0,28.0,76.56277245,2.000848896,1469093.05,3241473.32,230621.3583,0.45321769,460017353,1359567.77,1613751.013,1364556.858,22398.842999999997,195022.5518,125,2294,2419,1.118644068,1.017514595,0.884175794,1.030646538,0.9633368440000001,0.0,1249.8576,9134.506,0.0,0.0,5635.8637,93505.0528,2752.1547,9470.3875,70355.4838,22.1122,2506.9475,2702.9343,54711.4132,0.0,0.0,7096.4526,0.0,0.0,0.0,6103.5109,19557.1776,4977.1974,21020.9558,75088.6848,1044280,89087,121053,0.0,9.0,808518.1926020893
1366,1366,2019-11-01,정방동,정방동23,제주특별자치도 서귀포시 정방동,1,0,0,25792200.0,26599095.0,0,0,0,0,0,0,0,0,0,0,1,0,0.44,2953501.42,1.742009132,1314.0,100.6134969,0.0,0,0,0,4,4,4,4,5,5,4,30,7162.0,771992.0,629118.4817,670422.1432,618343.8015,758581.1148,653052.4214,580574.7866,11916.505,88478.5857,10127.8277,112706.1031,104041.6166,53521.2864,77775.7737,1129.2567,13460.1984,88602.0199,68,60,1148,1141,1216,1201,7614585,25160737,205302910,7951737,22588168,16178877,4448925,3224520,11121299,104384938,7.0,25.0,75.18806306,1.14122807,1403582.2419999999,2830451.204,237818.4766,0.495886394,407976696,1299540.625,1271396.223,1339155.9009999998,22044.3327,201184.6888,128,2289,2417,1.133333333,1.012489592,0.938391561,1.116159653,0.8173237640000001,0.0,0.0,8413.0936,0.0,0.0,4138.7003,91489.8227,2694.9929,8803.5323,69229.1548,246.7272,1555.226,3864.8847,44902.5422,38.3013,0.0,8343.1434,0.0,0.0,0.0,6208.0104,11379.2335,2196.7493,18595.587,56430.4501,1027256,74030,89593,0.0,9.0,792303.8863001715
1367,1367,2019-12-01,정방동,정방동24,제주특별자치도 서귀포시 정방동,1,0,0,24014250.0,25311225.0,0,0,0,0,0,0,0,0,0,0,0,1,0.44,3079509.425,1.748079877,1302.0,100.70546740000002,0.0,0,0,0,5,5,4,4,4,4,5,31,5959.0,718945.0,654914.2191,700069.9279,668045.7513,782290.5677,660021.5052,616976.0821,15151.9222,76266.902,8196.8758,117633.9431,125191.6942,73374.4103,67798.8282,3260.7096,13150.239,82607.2548,66,57,1142,1134,1208,1191,7022544,44068551,213007198,7472496,27524800,12522225,8594372,2231495,12098639,134825817,2.0,20.0,73.62031386,1.051358234,1480175.841,2951114.4,233660.5917,0.50156505,469368137,1354984.1469999999,1328067.257,1399266.65,23348.798,193900.8451,123,2276,2399,1.1578947370000001,1.01427372,0.935498288,1.135739279,0.72652173,643.1923,1313.4094,19981.3819,0.0,0.0,4442.5641,98811.1465,2008.1067,8280.3233,86528.0742,134.16,1521.1814,2966.7345,39734.6584,0.0,0.0,11143.4137,0.0,0.0,0.0,5267.5349,5349.35,889.3833,25780.6245,50587.897000000004,1111007,8948,45471,0.0,8.0,776084.0911024172
1368,1368,2020-01-01,정방동,정방동25,제주특별자치도 서귀포시 정방동,1,0,0,24773550.0,24919815.0,1,0,0,0,0,0,0,0,0,0,0,0,0.44,3013945.215,1.749031758,1291.0,101.42729709999999,0.0,0,0,0,4,4,5,5,5,4,4,31,5893.0,741728.0,653302.5260000001,672833.3685,1128936.872,782043.6863,802147.1078,630259.1168,20330.7399,82202.3615,3747.2670000000003,119764.3372,115337.9156,73872.5742,78594.2421,2743.1326,11865.1786,72658.9458,66,57,1137,1121,1203,1178,8974572,37705677,235441347,8188203,20665863,12699000,5000550,2098140,11565831,120357093,3.0,19.0,76.17724003,2.8696390660000004,1441473.81,3568512.545,240653.0168,0.403942481,462696276,1326135.895,1931083.98,1412302.803,24078.0069,201966.6987,123,2258,2381,1.1578947370000001,1.0212224109999999,0.970972245,1.334105176,0.83014954,1066.1658,0.0,20607.1645,0.0,0.0,2663.4240000000004,91001.1613,1820.9037,9559.6379,97428.5027,0.0,1994.0651,1721.1146,39942.5923,384.699,0.0,8726.9936,0.0,0.0,0.0,5496.6186,9264.4463,1130.6029,19583.612,42680.2846,1028221,21879,105958,0.0,8.0,759598.1127227888
1369,1369,2020-02-01,정방동,정방동26,제주특별자치도 서귀포시 정방동,1,0,0,21198250.0,23293435.0,0,1,0,0,0,0,0,0,0,0,0,0,0.44,2835809.798,1.7403698,1298.0,101.33689840000001,3.3,2,0,0,4,4,4,4,4,5,4,29,5570.0,634594.0,588736.4098,659019.9011,543908.7912,657998.8797,395269.0262,526679.3022,25257.0453,83123.9316,8822.5666,112190.3004,94596.8773,80700.7739,59976.8397,8506.3406,16676.0422,21303.5115,67,59,1137,1122,1204,1181,5289823,12750657,208865107,10342530,20299707,6799320,3168099,3469455,8095725,99756511,1.0,19.0,74.42101584,1.726406534,1342353.188,2285837.124,254576.2267,0.58724796,378836934,1247756.311,939177.8174,1184678.182,34079.6119,195314.232,126,2259,2385,1.13559322,1.0194750209999999,0.893351489,1.303660557,0.895615314,0.0,0.0,18542.4538,0.0,0.0,2208.4224,73846.0011,1718.3133,5414.4985,93411.7199,231.4722,1953.0737,2540.1821,35408.3539,124.5692,0.0,5467.6215,0.0,0.0,0.0,19590.1921,2821.9272,1279.7568,6402.0297,10799.7978,581380,2274,70514,0.525,8.0,743459.1397954895
1370,1370,2020-03-01,정방동,정방동27,제주특별자치도 서귀포시 정방동,1,0,0,17292585.07,20632644.03,0,0,1,0,0,0,0,0,0,0,0,0,0.44,2996182.668,1.73875969,1290.0,101.52740340000001,6.096059113,7,0,0,5,5,4,4,4,4,5,31,6123.0,644791.0,634419.3461,683901.0278,461689.5529,674469.0741,351261.698,540422.2122,18016.6748,82137.1238,5379.0105,111835.2305,122086.84,106978.0622,74010.4132,5469.42,10641.5138,7412.0895,64,59,1130,1113,1194,1172,6768500,34863050,258308700,12968300,12783000,10698000,5518700,1919500,9005600,93214950,4.0,19.0,71.48975588,2.677419355,1440407.2140000002,2216243.102,233478.9734,0.649931956,446048300,1318320.374,812951.2509,1214891.2859999998,23395.6853,193972.3543,123,2243,2366,1.084745763,1.018771331,0.9276478909999999,1.27417195,0.8544507709999999,0.0,0.0,41358.1167,0.0,0.0,2535.8016,78192.9217,2062.7061,8714.0016,115412.7476,5.4806,1386.9845,1443.7288,51962.8262,450.6474,0.0,6811.4518,0.0,0.0,0.0,8848.8346,846.9165,296.465,1137.5254,5131.1826,468096,1135,56747,0.7708333340000001,8.0,726306.6812590429
1371,1371,2020-04-01,정방동,정방동28,제주특별자치도 서귀포시 정방동,1,0,0,15040277.43,17920891.49,0,0,0,1,0,0,0,0,0,0,0,0,0.44,2764468.818,1.736229635,1289.0,100.7174888,1.388888889,4,0,0,4,4,5,5,4,4,4,30,5846.0,593800.0,577699.1104,638667.1693,310706.7853,638825.6196,262516.9157,555709.7184,9830.2176,78762.3103,15866.2231,95185.0813,107114.4821,49383.3927,67462.3508,423.3456,17780.4969,3775.824,65,59,1123,1115,1188,1174,4556277,23274878,230810130,13192685,17825368,16534056,3869888,2324058,9029570,105109914,6.0,21.0,67.85225225,1.682017544,1323480.762,1888380.6069999998,217847.6748,0.7008548790000001,426526824,1216366.28,573223.701,1194535.338,25696.4407,173947.3916,124,2238,2362,1.101694915,1.011925043,0.904538605,1.160476041,0.797762155,0.0,2128.9944,29593.8215,0.0,0.0,2508.0576,72883.6086,2190.9409,5729.7328,62590.1953,0.0,1554.4116,1343.5431,43436.9198,406.6818,0.0,5925.4817,0.0,0.0,0.0,11871.678999999998,201.3303,117.8485,102.955,3353.6902,533225,2474,67017,1.0,8.0,708726.0659738138
1372,1372,2020-05-01,정방동,정방동29,제주특별자치도 서귀포시 정방동,1,0,0,20607000.0,18333225.24,0,0,0,0,1,0,0,0,0,0,0,0,0.44,2811800.588,1.722779923,1295.0,101.9004525,0.256410256,2,0,0,4,4,4,4,5,5,5,31,6134.0,616651.0,579867.9701,657324.2886,416787.9917,704510.8581,415744.5041,589084.6497,8628.6469,74454.3566,9677.9987,104380.2937,112940.0989,40054.3065,59575.4772,799.2676,14223.6993,70.9542,63,58,1126,1105,1189,1163,7945748,34140370,274228969,11493923,19813926,25747757,5244393,4034856,10851085,129767353,12.0,25.0,82.86181343,3.369694397,1350132.358,2225828.742,212164.2628,0.60657513,523268380,1237192.259,832532.4958,1293595.508,18306.6456,178834.6503,121,2231,2352,1.086206897,1.0223559759999998,0.882164223,1.115909949,0.728425805,0.0,2011.5161,26846.7246,0.0,0.0,1994.9393,82086.9189,3248.7976,6351.3374,38397.3127,0.0,1639.8463,2614.6048,47377.8849,250.1511,1046.53,5542.3538,0.0,0.0,0.0,8183.932,6.21,13.1382,0.0,51.606,750271,1887,55751,0.375,8.0,691145.4506738698
1373,1373,2020-06-01,정방동,정방동30,제주특별자치도 서귀포시 정방동,1,0,0,17835950.0,18053793.99,0,0,0,0,0,1,0,0,0,0,0,0,0.44,2695857.479,1.717674063,1307.0,100.8050089,0.8472222220000001,4,0,0,5,5,4,4,4,4,4,30,5293.0,533815.0,555785.0012,630392.2895,408367.2975,691091.4722,395761.5526,557283.739,12583.5105,77001.1065,5374.9789,109179.826,114139.6811,49603.6157,59126.081,34.324,8643.9109,263.6695,62,57,1127,1118,1189,1175,7758490,26298932,216144690,14853990,30159153,17627648,4509696,1796096,10564198,117494938,17.0,29.0,90.33783784,5.9723684210000005,1300316.972,2161497.4280000003,212817.6568,0.60158155,447207831,1186177.291,804128.8501,1248375.211,17958.4894,186180.9325,119,2245,2364,1.087719298,1.011914894,0.881649428,1.1536269890000002,0.78202409,0.0,1575.8881,19194.0301,0.0,0.0,1834.5138,91535.2491,4074.1901,5417.6528,33897.348,28.055999999999997,2177.5172,2877.4545,60257.4781,301.3706,898.7034,3444.5429999999997,0.0,0.0,0.0,4033.6179,0.7762,69.664,68.8157,124.4136,846253,6118,87691,0.125,8.0,673564.8460529184
1374,1374,2020-07-01,정방동,정방동31,제주특별자치도 서귀포시 정방동,1,0,0,20773766.15,19285719.2,0,0,0,0,0,0,1,0,0,0,0,0,0.44,2875515.225,1.717574827,1303.0,101.2589928,1.092588355,7,0,0,4,4,5,5,5,4,4,31,4078.0,399586.0,592136.426,673090.2729999999,542101.4555,721470.666,495478.3925,615564.1978,12055.0924,77219.8583,6065.3462,113713.3919,107954.0803,62174.9048,75279.3838,2324.3829,13617.9157,254.9432,62,58,1126,1112,1188,1170,7666359,18178426,248648384,16152938,26896732,14324787,3008190,2959835,9949322,117285207,20.0,30.0,94.48561465,7.91426146,1373180.779,2512323.944,224995.9874,0.546577914,465070180,1265226.699,1037579.848,1337034.864,18120.4386,190933.2502,120,2238,2358,1.068965517,1.015384615,0.879728099,1.137285044,0.7453322029999999,0.0,730.1169,17056.6321,0.0,0.0,1476.6761,88690.6552,4086.0941,10015.2906,50580.6372,406.3352,1901.5414,5775.0094,64689.3807,345.3813,498.9354,3628.4136,0.0,0.0,0.0,11469.5683,33.2893,95.5136,90.5636,35.5767,968395,6825,109765,0.125,7.0,656383.9229517501
1375,1375,2020-08-01,정방동,정방동32,제주특별자치도 서귀포시 정방동,1,0,0,25730750.0,22152319.85,0,0,0,0,0,0,0,1,0,0,0,0,0.44,2907816.817,1.7159442719999998,1292.0,101.5454545,1.3984681819999998,20,0,0,5,4,4,4,4,5,5,31,7844.0,769978.0,612625.8215,666813.5778,756558.5578,698759.3627,683692.2439,617071.9508,13498.9049,91063.0958,10679.3079,116915.0353,102062.7179,58934.6418,68799.2918,135.0913,8600.6874,121.8146,62,58,1117,1100,1179,1158,7908035,31890317,268143523,17535017,25547448,14296758,6942921,2051154,11995265,127613998,23.0,32.0,92.88360942,8.906621392,1381502.1169999999,2883937.863,240892.1226,0.479033246,513924436,1279439.399,1440250.802,1315831.314,24178.2128,207978.1311,120,2217,2337,1.068965517,1.018134715,0.9187362729999999,1.118817635,0.819487746,0.0,1499.5029,18926.3682,0.0,0.0,1336.9989,80299.8479,4140.1202,11397.222,42581.3449,0.0,3071.8941,2854.9755,63688.3769,171.7706,517.2855,4517.78,0.0,0.0,0.0,3528.9426,21.6736,57.1078,0.0,43.0332,1077542,26689,26589,0.43333333399999996,7.0,655458.7987142247
1376,1376,2020-09-01,정방동,정방동33,제주특별자치도 서귀포시 정방동,1,0,0,20482100.0,21850413.23,0,0,0,0,0,0,0,0,1,0,0,0,0.44,2754039.745,1.709329221,1297.0,101.5454545,0.9189827429999999,13,0,0,4,5,5,4,4,4,4,30,6722.0,612778.0,573561.4435,638216.0442,428533.7355,639981.1329999999,390196.5018,529650.5904,17020.683,87712.7696,8132.8024,106068.1166,104764.5054,50224.7776,63753.3413,0.0,8163.0062,503.0042,61,58,1117,1100,1178,1158,8020047,58912858,252816386,22954038,23613821,13136788,4978162,2505433,8326438,98312697,17.0,30.0,81.67342342,5.820614035,1316541.993,2102843.0840000003,227097.3778,0.626077144,493576668,1211777.488,818730.2373,1169631.723,25153.4854,193780.8862,119,2217,2336,1.051724138,1.017271157,0.898694805,1.161622271,0.917098159,0.0,1631.3781,21311.0363,0.0,0.0,1483.2804,80338.8106,3038.1545,6366.8687,50216.5776,8.1664,2660.9378,1715.8272,49971.5867,0.0,655.4217,3374.5963,0.0,0.0,0.0,4132.9882,145.88,117.14399999999999,21.0402,218.94,707026,5201,74683,0.125,6.0,665549.7687336995
1377,1377,2020-10-01,정방동,정방동34,제주특별자치도 서귀포시 정방동,1,0,0,20256550.0,21470776.62,0,0,0,0,0,0,0,0,0,1,0,0,0.44,2888678.892,1.71,1294.0,101.92,0.0,0,0,0,4,4,4,5,5,5,4,31,6135.0,606171.0,577034.9371,693983.7755,679164.7301,751334.6109999999,633470.5603,590450.2947,12266.5355,88897.3505,6989.213000000001,112199.1017,107106.9632,78314.4214,73427.1158,1060.5175,12320.0511,300.8693,62,57,1116,1095,1178,1152,7058663,22555953,225927233,19139825,24639673,13731802,8405473,1154921,10975059,110409634,12.0,25.0,70.05231037,0.470713073,1378125.676,2806462.603,233732.7693,0.491054352,443998236,1271018.713,1312635.29,1341784.906,19255.7485,201096.4522,119,2211,2330,1.087719298,1.0225694440000002,0.831481884,1.168784187,0.848773525,0.0,1258.2183,24396.6647,0.0,1671.8535,2459.3471,77320.8796,2847.0981,7981.0437,84694.6923,12.2496,1777.2424,1857.8418,52571.3693,241.1717,320.5347,7382.9525,0.0,0.0,0.0,5435.9097,40.8464,134.7158,1.3932,123.9139,1028256,19746,101296,0.054166667,6.0,680075.5026927652
1378,1378,2020-11-01,정방동,정방동35,제주특별자치도 서귀포시 정방동,1,0,0,22145800.0,21604780.0,0,0,0,0,0,0,0,0,0,0,1,0,0.44,3009612.265,1.69,1300.0,102.11,1.029813797,22,0,0,5,4,4,4,4,4,5,30,6005.0,662867.0,614620.168,709609.2285,710083.0037,776831.6616,732768.1424,621497.3023,12923.5989,84980.20599999999,12415.0158,117461.8885,106449.9489,64219.0792,74090.141,996.7572,8272.572,175.7927,61,58,1113,1090,1174,1148,6839082,28374429,183412553,21470067,17486746,13394844,4747952,3953912,8217805,99552103,7.0,24.0,73.24549549999999,1.001754386,1430679.345,2979665.123,237050.0384,0.48014769700000004,387449493,1324229.396,1442851.146,1398328.9640000002,25338.6147,202442.0945,119,2203,2322,1.051724138,1.022648084,0.8661389159999999,1.097949203,0.753819976,0.0,1990.5951,21060.0756,0.0,892.8707,1716.8964,80789.5111,2274.3365,6947.8027,72658.8111,11.0799,1132.328,2293.0399,52991.8221,193.7457,390.1633,5120.4589,0.0,0.0,0.0,3564.9613,66.2727,33.865,11.9017,63.7533,1060958,58569,87984,0.25,6.0,695608.711055308
1379,1379,2020-12-01,정방동,정방동36,제주특별자치도 서귀포시 정방동,1,0,0,24757700.0,22646340.0,0,0,0,0,0,0,0,0,0,0,0,1,0.44,3208735.9280000003,1.68,1309.0,102.02,5.684135599,340,0,0,4,5,5,5,4,4,4,31,6890.0,735794.0,650730.1187,761113.6896,571608.0118,720613.7108,456512.3531,559943.808,11581.6167,105952.3136,8547.7708,106908.0629,122887.2101,85732.3088,80399.2196,4286.8657,17876.4897,453.6604,60,59,1109,1087,1169,1146,6958177,26658315,184233059,25947726,24386591,8465693,3222752,911860,8620963,71479867,1.0,19.0,69.24040976,0.691426146,1534731.0180000002,2475263.0730000003,255153.1194,0.6200274370000001,360885003,1411843.8080000002,1028120.365,1280557.519,20129.3875,212860.3765,119,2196,2315,1.0169491529999999,1.020069808,0.854970982,1.271300989,1.017999061,0.0,3609.4576,22818.3011,0.0,0.0,2173.5872,94285.8642,2465.8526,6463.3255,98575.5185,0.0,1350.35,956.9977,56319.4841,341.0566,598.507,7732.1048,0.0,0.0,0.0,13491.687,0.0,188.8625,75.6479,189.15,605225,8578,52927,0.40833333299999997,7.0,711146.3155934325
1380,1380,2021-01-01,정방동,정방동37,제주특별자치도 서귀포시 정방동,1,0,0,21318250.0,22409425.0,1,0,0,0,0,0,0,0,0,0,0,0,0.44,3284515.655,1.68,1302.0,101.66,0.755704697,101,0,0,4,4,4,4,5,5,5,31,6087.0,633228.0,681518.5641,763668.3242,1040166.373,727872.1953,481765.5126,527974.7722,18881.006999999998,87788.1492,5813.2798,84370.7154,144538.5244,160371.5898,100010.5538,2580.6033,16996.2449,215.7083,60,58,1101,1083,1161,1141,8435880,25016185,204538356,27952365,17167872,10677106,2869526,612766,8216984,75325943,-2.0,18.0,69.61630695,1.500212314,1589725.4130000002,3038376.705,216429.9996,0.523215377,380812983,1445186.888,1521931.886,1255846.9679999999,24694.2868,172158.8646,118,2184,2302,1.034482759,1.017528484,0.892427435,1.75098349,1.182794752,0.0,6089.4083,23591.0488,0.0,0.0,2514.0014,112344.0659,4173.7969,4214.5295,203725.6366,0.0,1571.7167,1661.6984,45034.7655,342.881,298.1484,10554.9945,0.0,0.0,0.0,8380.8243,3.582,105.009,1.0352,106.0821,441595,2450,67606,0.166666667,7.0,726938.634960051
1381,1381,2021-02-01,정방동,정방동38,제주특별자치도 서귀포시 정방동,1,0,0,20680400.0,21833755.0,0,1,0,0,0,0,0,0,0,0,0,0,0.44,3041149.452,1.66,1296.0,102.73,0.32342398,48,1959,0,4,4,4,4,4,4,4,28,5692.0,613167.0,666257.0933,671848.6657,800320.7672,718223.1962,634634.965,563414.5016,37949.4217,92882.811,6237.1977,78590.6204,139082.4858,64672.1811,85243.0823,4738.5498,19153.6616,114.7145,64,56,1093,1064,1157,1120,6173959,34260110,215244456,25955139,20114663,14147760,7304667,1377332,8745299,76685717,1.0,21.0,72.53712525,3.0,1477188.245,2866623.4080000003,239552.2622,0.515306001,410009102,1338105.759,1434955.7319999998,1281637.6979999999,44186.6194,171473.4314,120,2157,2277,1.142857143,1.0330357140000002,0.9916773329999999,1.267513576,1.5423269819999998,919.5445,6233.9626,36749.7802,0.0,0.0,2298.9624,92880.2361,4685.0013,4640.937,91329.3287,0.0,1031.0397,1611.7247,46617.232,932.0129,406.566,12447.5124,0.0,0.0,0.0,10106.1201,26.5665,2.414,2.5056,83.2284,778290,0,73437,0.0125,8.0,741966.809841188
1382,1382,2021-03-01,정방동,정방동39,제주특별자치도 서귀포시 정방동,1,0,0,23135350.0,22197680.0,0,0,1,0,0,0,0,0,0,0,0,0,0.44,3162670.6989999996,1.67,1268.0,103.26,0.297117941,57,51468,155,5,5,5,4,4,4,4,31,6349.0,685425.0,682308.2089,709266.8987,792991.5892,740552.6267,665115.8574,594126.7421,16507.0326,87854.1374,5306.4297,106498.4756,134177.3576,112047.4218,70528.8055,3665.2404,12933.761999999999,480.1349,62,55,1078,1044,1140,1099,7397961,35414876,247511684,30410561,22490879,14412844,7308324,1773763,6713812,98180043,6.0,22.0,76.71875,14.46764092,1525752.465,2975843.1780000003,232765.0777,0.512712658,471614747,1391575.108,1458107.447,1334679.369,21813.4623,194352.613,117,2122,2239,1.127272727,1.0373066420000001,0.9619907679999999,1.217830636,0.933422105,1491.3134,6340.8159,22689.8793,0.0,0.0,2282.0853,101373.2637,4051.9614,6533.5955,126706.045,0.0,1086.7089999999998,1691.0353,42506.8811,0.0,341.7773,9656.8823,0.0,0.0,0.0,6600.3428,58.608000000000004,211.8095,10.2707,199.4467,849441,8646,55459,0.041666667000000004,7.0,756994.9847223249
1383,1383,2021-04-01,정방동,정방동40,제주특별자치도 서귀포시 정방동,1,0,0,21122400.0,21657470.0,0,0,0,1,0,0,0,0,0,0,0,0,0.44,2964396.389,1.68,1269.0,102.09,0.41218804299999995,87,150078,6994,4,4,4,5,5,4,4,30,6401.0,625580.0,629592.5913,674741.8197,733731.0944,737027.0491,754039.5834,587039.8248,14610.7616,85518.2749,7389.4193,118636.4194,134629.9155,69969.2987,69672.4841,1478.5747,12594.1297,551.1559,63,51,1074,1052,1137,1103,7259939,86606703,258217180,29595637,28618125,17403789,7774845,1588685,7075185,104733424,9.0,23.0,69.52359209,14.29503106,1438964.3269999998,2952030.49,240227.5796,0.487449005,548873512,1304334.4109999998,1487770.678,1324066.874,22000.1809,204154.6943,114,2126,2240,1.2352941179999999,1.030825023,0.9330866609999999,1.096697283,0.7945119629999999,690.8491,6165.1685,25919.3288,0.0,0.0,2071.3173,99783.2518,4109.6773,6694.8173,85013.3727,482.2303,1209.2766,2081.0126,40051.396,328.2975,1968.1744,7512.6411,0.0,0.0,0.0,4263.5914,64.4667,234.3677,93.551,158.7705,1034696,13411,55939,0.066666667,7.0,772532.5892604496
1384,1384,2021-05-01,정방동,정방동41,제주특별자치도 서귀포시 정방동,1,0,0,22329500.0,21963630.0,0,0,0,0,1,0,0,0,0,0,0,0,0.44,3093523.195,1.67,1280.0,101.89,1.241551868,328,360745,104278,5,4,4,4,4,5,5,31,6612.0,660973.0,656718.3393,704431.8667,691190.8041,689875.1959,743011.5661,595731.0403,8747.501,98663.0068,5055.7271,129165.5684,138401.2504,40662.4584,59046.9455,9.1521,13466.4721,117.6463,63,50,1078,1058,1141,1108,6621249,30770007,267450172,32760000,20514160,19720008,8569008,2876832,7014672,108919641,11.0,27.0,80.37818955,22.12359551,1499551.456,2819635.6569999997,255107.4275,0.531824547,505215749,1361150.206,1434202.37,1285606.236,13803.2281,227828.5752,113,2136,2249,1.26,1.029783394,0.9322666540000001,1.031614287,0.800249375,8.9331,6370.1487,22720.9659,0.0,0.0,1871.7399,107429.4628,6110.1708,5732.0691,41926.0594,15.4425,1027.8096,5080.089,39817.7635,259.0599,1909.2978,6485.3351,0.0,0.0,9.1521,4812.7793,55.6774,31.3325,7.1933,23.4431,1106333,4406,106745,0.120833334,7.0,788070.1937985744
